avgAnnCount,avgDeathsPerYear,PctBachDeg25_Over,PctPrivateCoverage,medIncome,PctUnemployed16_Over,PctHS25_Over,TARGET_deathRate,povertyPercent
61,28,8,56.2,46277,10.1,40.8,222.2,15.7
183,68,12.6,65.8,47292,7.1,29.4,155.8,15
89,21,30.6,68.6,63490,4.1,18,94.4,10.6
48,14,17.5,67.9,50874,10.5,27.8,163.9,15.6
256,100,14.5,62.9,45193,6.2,31.4,175.5,16.2
409,134,19.1,70,51440,5.6,27.5,137.4,15.5
57,24,10,51.5,42720,4.7,36.8,161,16.7
13,4,11.3,61.7,42907,6.8,36.5,107.2,14.8
792,271,12.5,58,43489,9.4,32,154.8,18
35,15,14.6,78.4,55770,1.5,35.5,184.5,11.5
81,32,12.5,61.6,45078,5.7,26.9,133.7,15.6
61,24,12.1,62,41304,7.3,34,164.7,16.6
29,11,18.3,68.5,42704,3.3,34.8,160.5,15.7
116,40,11.2,68.7,45049,8.4,27.9,180,14.4
45,18,14.1,69.1,50545,5,33.4,136.3,10.8
53,20,14.9,67.4,45578,6,34.2,140.9,15.1
122,47,11.7,56.9,41688,14.2,37.7,190,15.9
81,28,8.9,50.5,44669,3.8,33.1,151.5,17.1
97,41,14.9,63.1,39551,6.4,37.3,162,16.3
88,30,15.3,68,52428,6.1,30.8,136.4,11.5
92,31,10.4,50.8,46513,6.6,28.2,147.6,15.7
777,291,15.7,67.8,49061,7.9,28.4,173.4,12.9
134,50,27.8,80.5,43482,7.6,19.8,148.9,19.9
55,20,15.5,63.2,37869,6.1,33.7,142.6,18.2
33,12,11.1,56.4,39918,6.5,34.3,185.6,13.7
22,7,8.2,51.1,44046,6,38.3,145.9,14.1
74,22,23.3,76,36065,10.2,15.8,125.2,27.1
92,39,9.2,55.7,46332,4.8,29.2,163.5,16.8
245,102,16.7,69.8,46214,6.1,30.7,180.1,14.6
19,8,10.1,74.6,46503,6.7,38.4,141,13.9
56,19,6.9,48.7,38478,11.7,36.9,152.5,23.6
120,45,11.4,59.4,45533,10.1,33.1,166,14.2
30,9,9.5,60.6,48048,9.4,39.8,114.3,15.7
95,44,9.7,59.9,36577,11.8,36.2,225.1,18.9
25,8,30.3,67.5,57644,8.5,20.1,114.2,11.6
399,144,12,65,44236,5.9,28.9,165.4,14.5
54,18,21.1,59.7,49380,5.7,28.6,131.6,11.7
72,28,10,54.7,35955,9.7,34.4,173.6,17.8
403,158,14.1,68.1,46061,6.8,36.1,167.4,14.2
44,20,6.1,39.5,30699,13.9,35.8,181.1,35.6
104,39,10.4,68.1,49886,6.4,39.8,171.7,16.2
245,87,12.6,71.2,58792,9.7,36,163.7,10.2
37,12,9.5,77.6,50225,5.4,41.9,165.8,14.2
229,87,11.3,70.1,52138,7.6,39.4,172.2,13.1
35,12,10.2,70.3,49689,5.4,43.5,152.3,12.1
115,50,11.2,70.5,50750,8.1,43.3,194.4,12.6
74,33,9.8,69.9,46289,8.5,46.5,195.3,13.2
781,267,22.3,77.3,47966,6.5,22.8,152.5,22.6
245,95,9.6,70.2,46870,5.4,44.1,196,14.4
100,45,12.1,63.6,50645,8.5,38.2,199.1,13.9
97,37,11.1,62.2,45709,6.7,38.6,190,13.6
210,78,15.2,80.2,60556,4.9,32.7,167,9.9
267,108,14.1,69.2,41319,9.7,32.2,176.1,22.9
24965,9445,21.5,61.5,55058,10.7,24,177,17.1
139,52,11.9,68.1,45889,6.8,33.6,191.5,15.2
69,30,9.8,68.1,49567,7.4,37.2,201.4,12.2
437,155,18.6,73.3,56536,10.4,26.3,171.7,14.7
109,43,13.7,72.5,55193,7.7,38.6,195.5,10.9
114,44,13.5,64.6,52526,6.1,36.2,177.5,10
4427,1457,28.3,79,80037,7,19,152.7,7.9
118,48,12.5,67.2,45485,9.6,39.2,177,15.1
48,19,8,69.3,46894,8.3,36.8,189.9,11.6
748,187,31.1,79.6,86413,6.2,19.3,129.9,6.3
140,58,8,53.3,38055,8.4,38.3,198.3,24.4
3906,1311,30,67.8,55516,9.9,18,165.3,17.4
156,51,10.9,51.5,40010,10,35.5,136.4,19.7
18,9,5.1,66.6,39643,7.1,44.6,211.1,19.4
432,168,16.4,58.7,46737,9.3,28.2,168.9,19.3
266,105,8.1,56.1,43880,8.3,35.7,191.7,17.8
124,58,7.4,44.2,35237,10.5,36.8,199.1,26.2
115,43,12.7,54.8,42823,6.8,35.6,177.8,24.4
2732,808,23.3,65.2,59858,8.3,23.4,146.1,13.4
244,94,10.1,60.3,40994,7.7,34,180.5,15.3
844,270,14.2,61.5,52238,7.5,28.1,153.5,16.8
43,20,5.9,54.8,26309,14.6,40.6,160.6,35.3
162,69,8.4,58,40387,12.3,37.7,213.9,18.8
160,51,15.7,73.7,66249,8,27.4,139.4,9.5
146,61,8.4,55.6,38564,6.2,37.9,166.4,21.4
62,24,6.7,53.3,41348,12.1,43.2,178.8,19
825,280,17.9,69.1,60388,10.3,30.5,175.9,13.7
576,225,14.3,69.3,53027,9.7,30,174,17.2
50,23,5,48.5,35955,6.8,44.2,192.8,25.3
303,124,13.1,67.6,51931,7.9,34.3,213.2,13.5
73,25,7.3,55.5,41818,12.7,40.2,169.3,18.2
68,29,5.7,45.8,35235,6.6,40.2,171.6,24.8
93,44,7.3,43.3,30835,17,41.2,211.2,26.4
41,22,7.5,44.9,30678,10.3,36.8,215,34.6
46,20,5.1,52.2,29818,9,39.3,167.8,30.4
150,50,12.2,65.1,51749,9.5,37.3,162.1,14.5
103,42,11.4,58.4,40339,15.6,37.9,204.1,21.3
43,20,7.7,46.9,37113,14.6,30.5,209.2,23.9
253,98,7.7,57.4,35807,6.6,43.6,169.7,25.4
132,44,13.7,73.5,64533,7.2,28.6,192.8,11.8
185,65,12.7,69.5,41682,12.9,31.5,170.3,17.2
42,21,7.4,58.6,39484,9.3,42.2,196.7,17.9
41,20,10.8,60.5,43193,15.6,36.9,180.9,21.9
457,167,14.2,58.5,38887,13,28.3,180.9,24.5
169,50,18,66.3,44653,8.2,28.6,158.1,18.6
116,53,9.2,54.9,37413,9.5,38.6,219.5,27.6
69,28,7.9,54.3,37603,8.8,35.8,143.9,23.3
74,34,5.3,49.2,29430,18.7,37.8,214.9,34.1
168,71,8.8,59,45557,8.7,39.9,227.2,19.7
39,17,7,56.5,36055,14.3,37.5,159.3,25.9
125,49,5.9,51.2,37243,12.8,39,173.9,23.6
36,17,8.1,52.6,35276,6.5,40.3,200.8,25.1
131,46,7.6,46.6,32711,13.5,39.8,179.7,32.6
145,45,12.2,66.2,53542,10.5,35.4,139.2,14.8
43,15,8.2,54.3,36436,6.7,42.3,163.1,22.4
106,39,13.9,66.2,50295,6.9,34.8,172.3,15
176,77,6.4,53.2,40976,11.1,36.8,204,18.7
947,362,15,62.4,41783,11,27.7,190,21.9
431,161,13.7,60.6,48058,11.8,32,182.4,19.4
157,45,22.2,80.6,80631,5,21.3,140.8,7.9
81,27,10,62.2,46840,5.3,36.1,150.6,15.8
542,173,15.2,72.3,63964,8.7,35.6,173.2,10.7
135,60,13.2,60.9,40550,11.3,30.1,222.3,21.7
196,68,15.9,68,51047,8.3,30.8,176.4,12.3
100,48,7.7,54.2,40526,8.9,39.3,219.8,18.9
90,41,9.7,65.2,50395,10.4,39.2,224.3,13.7
51,20,6.2,54.2,36128,7.4,43.6,127.1,23.9
129,55,12.4,61.9,42125,6.3,39,186.9,18.9
20,10,6.3,48.8,29477,11.2,40.7,250,29.5
114,44,15.5,50.8,38449,7.3,34,169,20.6
38,13,7.1,41.8,25807,10.4,35.3,127,36.3
903,392,12.7,56.6,36012,12,31.1,197.6,26
373,131,17.4,62.2,48287,11.2,31.2,162.1,17.3
19,8,9.4,51.7,39601,12.4,34.4,151.3,20.1
82,39,9.1,52,34012,9.8,42.2,214.9,26.2
56,23,9,51.1,37672,9.4,40.3,180.1,26.4
361,139,10,54.3,35555,12.4,36.5,196.2,27.4
158,70,8.4,59.1,36870,10.6,38.3,213.1,20.9
35,15,8.7,41.3,27635,14.5,35.6,228.8,39.4
158,63,9.3,49.3,34017,14.4,31.4,181.7,33.9
1962.667684,19,13.4,76.1,46495,3.3,42.4,178,12.8
1962.667684,100,21.6,79.5,49513,4.9,28.1,151.9,17.9
1962.667684,65,15.3,81.5,52272,3.2,37.6,161.5,8.9
1962.667684,83,16.8,73.1,53291,5.4,36.4,187.8,12.1
1962.667684,111,32,87.5,88500,3.8,21.2,148.8,4.8
1962.667684,76,14.2,61.7,45179,7.4,35.4,168.1,15.7
1962.667684,33,11.8,68.5,51274,2.6,36,167.2,11.5
1962.667684,82,15.6,80.1,75122,5.5,34.6,149,6.2
1962.667684,98,22.8,78.8,55560,4.3,27.3,161,13.3
1962.667684,23,11.1,57.6,43674,7.4,38.1,184.9,17.8
1962.667684,11,22.3,73.9,48593,4,25.1,128.7,10.4
1962.667684,32,13.9,70.6,48176,4.9,36.2,153.8,12.9
1962.667684,160,15.6,70.1,50162,5.7,31.4,176.7,10.9
1962.667684,571,27.8,82.2,76269,5,21.6,154.4,7.3
1962.667684,32,18.1,81.8,68777,3.5,33.5,153.6,7.6
1962.667684,91,17.8,77.9,52298,4.5,29.9,160.9,9.6
1962.667684,40,12.8,72.1,48163,4.2,39.9,158.9,13.5
1962.667684,50,13.8,74.8,52444,4.3,35.7,152.7,11.6
1962.667684,84,11.5,70.3,47203,4.9,36.7,164.1,12.5
1962.667684,106,16.8,77.2,60869,5.3,33,161.6,9.6
1962.667684,17,14.6,73.5,48179,3.6,33.4,159.9,10.5
1962.667684,1854,30.3,75.4,64490,6,17.8,156.8,13
1962.667684,40,14.9,76.7,59900,4.9,34.3,141.8,8.4
1962.667684,51,16.7,67.9,47944,5,31.8,156,12.2
1962.667684,72,12.8,75,65342,7.3,37.8,177.3,7.8
1962.667684,123,15.1,69.6,48525,7.1,31.8,177.7,14.7
1962.667684,22,14.2,80.4,53700,3.2,34.8,130.4,9.8
1962.667684,35,8,64.6,48908,9.8,39.7,162.2,13.8
1962.667684,85,15.1,70.7,57405,4.8,27.9,147.5,11.5
1962.667684,14,16.8,73.8,50372,2.8,35,168.3,9.9
1962.667684,37,13.5,62.3,44113,7.8,36.5,173.3,15.3
1962.667684,20,13.6,78.6,48245,3.7,38.3,145.6,10.4
1962.667684,32,15.5,71.9,52381,4.8,36.2,164.5,10.5
1962.667684,11,12.4,69.4,44727,4.8,44.8,172.7,10.7
1962.667684,56,15.4,78.7,61665,5.3,35.5,166.9,8.9
1962.667684,17,15.8,78.6,48449,2.8,40.5,146.8,10.2
1962.667684,49,18.6,76.7,53552,5.3,35.1,163,11.5
1962.667684,81,12.9,77.3,60114,4.5,38,175.4,7.9
1962.667684,15,9.8,47.9,39926,9.2,37.1,215.7,19.6
1962.667684,22,14.5,76.8,54433,4.7,37.4,148.2,9.6
1962.667684,58,15.1,72.5,52042,3.5,38.6,162.5,12.2
1962.667684,48,13.6,75.7,54354,4.7,38.3,151.2,10
1962.667684,63,10,69.7,48434,7.7,38.3,190,12
1962.667684,74,11.6,71.3,50685,5.8,38.6,169.5,11.8
1962.667684,88,13.8,73.4,47537,6.5,32.6,155.6,12.1
1962.667684,25,13,76.2,52219,4.5,36.5,156.4,9.6
1962.667684,47,22.3,80.7,61279,4,27,133.3,10.2
1962.667684,40,10.1,67.3,50684,6.9,34.3,138.1,13
1962.667684,19,12.4,70.3,51597,5.1,38.5,169.9,13.4
1962.667684,224,23.8,80.4,69430,4.1,20.9,142.2,9.8
1962.667684,148,17.2,74.7,51510,4.4,30.5,156.9,11.2
1962.667684,31,11.8,75.5,50905,3,36,174.2,9.3
1962.667684,63,9.1,68.4,42157,7.4,42.6,161.7,17.5
1962.667684,26,14,69.1,47164,4.2,36,173,12.2
1962.667684,78,16.3,72.5,50175,4.6,31.1,184.4,12.7
1962.667684,28,16.1,76.8,51343,4.1,34.1,154.5,10.4
1962.667684,903,24.4,68.8,55070,7.1,21.9,166.5,16.5
1962.667684,9,11.8,72.9,48188,3.5,40.9,157.6,9.2
1962.667684,46,13,71.6,49934,4,37.9,180.7,12.4
1962.667684,42,12.2,76.2,54386,5,37.5,176.5,11.3
1962.667684,114,17.6,78.4,60317,5.6,31.8,168.4,13
1962.667684,23,15,73.8,55352,3.7,38.5,147,9.6
1962.667684,30,14.2,80.4,53838,2.7,37.3,158.2,9.2
1962.667684,493,18.2,74,49714,6.9,29.5,184.8,17
1962.667684,148,28.1,85.5,91688,4.6,23.4,153.9,5.5
1962.667684,119,19.2,82.3,76512,5.2,26.6,170.5,7.2
1962.667684,37,12.8,76.6,59893,5.5,40.8,181.7,9.2
1962.667684,239,17.7,77.9,55832,5,30.2,153.7,13.4
1962.667684,65,18.7,76.1,57850,4.9,35.5,145.9,10.9
1962.667684,20,20.1,84.2,55292,3.1,27.2,146.2,14.2
1962.667684,27,12.6,72,51032,3.9,38.6,162.3,10.8
1962.667684,49,11,66.1,43287,5.1,37.1,147.2,17.8
1962.667684,10,13.3,75.8,49536,2.9,34.8,132.3,12.2
1962.667684,48,14.6,77.8,58752,3.6,39.1,160.2,7.3
1962.667684,41,8.8,62.5,41909,5.2,39.3,187.9,15.8
1962.667684,40,15.4,77,54183,4.6,35.2,163,10.1
1962.667684,347,27.3,85.7,84113,4.8,22,152.1,6
1962.667684,28,12.5,69.4,48658,2.9,40,159.7,10.4
1962.667684,12,13.5,79.1,54536,2,30.5,122.5,10.3
1962.667684,98,18.5,78.2,49365,6.2,29.6,166.8,15.8
1962.667684,174,20.4,81.3,76489,5.2,28.9,165.2,6
1962.667684,25,12.1,74.5,51028,3.4,36.8,151.9,11.2
194,89,11.1,46.8,32327,11.3,35.9,212.3,32.9
201,87,10.3,53.7,35180,9,36.3,187.8,21.8
78,33,7.4,46.1,30668,12.7,36.6,171.8,23.2
104,52,9.2,53.6,32521,12.6,31.4,200.3,23.6
38,22,5.6,56.3,30665,17.1,38.1,208.7,25.6
173,87,13.8,42.8,29297,15.3,25,241.9,34
98,43,6.3,50.6,33141,10.1,34.2,228.6,25
57,28,7.8,53.6,38219,11.9,37.3,191.7,17.9
106,40,7.4,54.1,31616,12.2,37.3,198.9,24.7
38,18,8.3,50.6,34548,14.2,33.4,151.2,24.2
43,18,8.5,37.9,26083,17.5,29.8,175.9,42.6
100,41,9.9,55.1,34910,11.7,34.4,191.4,22.4
104,47,12,52.9,33939,16.2,32.9,187.5,28.4
120,70,12.6,42.7,28647,20.3,27.6,266.7,35
169,65,10.2,48.7,35314,14.3,31.5,194.9,26
107,48,8.6,50.5,31835,13.7,36.8,205.1,26.5
646,281,15.7,72.7,58479,7.6,29.9,193.9,10.1
378,152,15.3,56.5,36808,13.1,28.2,209.2,26.4
88,40,4.3,44.8,29090,12.3,43.4,261,26.8
4320,1623,18.3,69.2,48264,8.4,27.5,191.1,16.8
244,91,16.2,68,51227,8.8,28.9,186.9,14.7
139,69,5.5,48.8,34271,9.1,37.3,246.4,25.6
788,311,18.6,70.6,54728,7.7,29.4,195.8,15.5
87,41,6.2,47.1,27709,14.6,35.1,216.8,33.7
209,85,5.5,40.3,26048,15.7,40.7,224.6,34.9
86,35,6.7,57.7,40312,9.3,43.1,192.6,18
345,138,6.8,53.3,34678,12.4,37.9,216.7,24.7
98,49,6.2,54.3,32835,7.8,41.5,269.2,25.9
48,25,3.4,41.5,25473,12.2,42.5,275.9,35
76,36,5.3,46.5,27777,17,33.8,262.7,33
156,67,7.1,47,28574,12.6,36.1,226.5,30.1
81,39,5.4,49.1,30217,8.4,42.2,239.3,34.4
152,59,6.6,55.7,35368,10.5,44.5,199.1,27.6
78,30,4.9,67.4,42892,6.7,46.9,211.7,14.1
175,68,8.3,60.1,41150,7.7,40.3,206.8,16.9
63,27,10.3,70.1,43067,7.6,39,202,15.4
409,150,13.6,65.2,41216,6.1,31.3,168.9,17.5
107,51,3.2,42.5,24265,19,40.5,265.8,47
65,28,6.1,63.9,42288,8.4,39.9,215.1,16.9
423,164,16.7,68.2,44358,8.6,29.5,205,19.7
81,31,3.9,44.6,29421,12.2,37.8,221.5,30.2
110,44,8.1,65.5,39089,9.2,44.8,193.4,21.8
221,85,9.3,68.2,45596,7.7,41,185.3,13.1
71,36,2.5,39.2,27484,20.6,39.5,270.4,40.6
121,53,7.5,63.6,40260,6.2,38.3,248.1,18.6
147,60,8.4,67.9,52377,11.5,39.8,225.1,12.6
43,19,6.5,51.2,30828,14.7,39.1,229.5,27.1
143,57,10.9,66,43945,11.5,38.8,206.3,17.6
63,28,6.1,51.8,30460,7.4,40.9,218,25.2
74,33,8.1,55.3,30172,9.5,41.8,227.9,26.2
152,61,10,59.6,41139,10.4,39.1,205.9,20.8
77,36,6.6,47.3,30872,9.6,36.2,242.8,30.4
190,85,5,60.5,38916,10.3,42.1,207.1,21.6
252,85,9.7,68.5,54540,9.8,42,185.4,12.7
49,23,6,55.3,37061,7.7,40.7,267.6,19.4
153,65,5.2,59.9,38261,9.6,42.8,222.1,19.7
301,85,24.1,85.1,92097,4.3,23,163.6,5.5
67,21,8.3,66,43626,8.6,47,159.8,17.4
31,16,8.5,35.9,23047,8.8,34.6,263.1,45.1
81,31,7.2,67,47023,6.4,47.9,188.1,15.6
192,93,7.3,48.3,31265,13.9,32.2,280.8,27.5
400,182,6.6,53.1,32666,10.7,36.4,238.4,27.4
91,40,6.1,52.9,32783,8.3,40.7,292.5,26.7
418,178,8.6,60.1,32767,9.1,41.2,219.5,26
17,9,9.8,55.8,37281,6.7,36.1,274,23
110,47,4.6,55.3,33789,11,43.2,228.1,24.1
125,54,11.1,61.2,37287,6.5,31,235.2,23.4
110,52,6.7,50.7,33623,11.8,36.6,214.9,26.3
215,72,17.2,75.4,61989,6.9,30.7,179.6,10.9
219,69,14.1,71.6,57447,5.7,31.8,155.7,12.8
114,46,10.2,61.9,45269,7,42.6,225.7,15
92,30,12.7,78.9,67437,6.4,35.6,180.9,8.8
157,64,8.1,55.7,34633,9.6,40.6,205,26.7
63,25,6.3,52.5,40002,8.5,41.9,183.7,19.3
94,44,9.4,62.3,44676,8.4,30.1,214.9,15.8
53,22,6.6,66.7,46708,14.6,47.2,228.4,16.2
77,33,6.1,60.9,44119,7.8,40.2,195.5,18.9
522,208,17.2,68.2,48925,7.9,30.9,192.7,18.3
66,27,6.8,68.7,39983,6.1,41.6,180.2,19.7
128,55,4.4,50.2,30619,12.6,37,202.2,26.2
83,36,5.3,62.7,43024,7.2,42.3,213.7,17.3
217,96,8.9,48.5,31086,10.2,37.1,240.1,29.8
50,23,5.6,39.3,25768,9.7,38.5,259.5,36.2
142,53,20.2,75.7,57067,4.8,28.9,182.8,11.2
323,151,7.6,56.5,40269,10.1,39.2,230.5,22
123,54,6.9,58,36852,8.9,44,201.6,22.5
455,151,18.9,71.5,67299,6.4,34.6,170,13.7
120,51,7.5,58.7,46317,10.3,39.5,188.9,17.8
242,111,6.3,51.6,34022,9.6,41.3,228,25.5
178,75,10.7,59.6,43918,5.7,42.7,198.3,18.9
18,7,2.7,35.2,27512,19.2,44.8,153.9,37.3
886,291,12.2,49.4,42985,14.1,32,165.3,22.9
33,13,7.4,46.2,31577,10.7,35.4,190,28.5
2864,853,29.2,70.2,66970,8,19.5,151.9,13
175,78,8.6,46.4,33125,8.3,39.1,189.2,28.1
220,89,8.1,41.2,33509,8.3,36.7,184,26.5
494,181,21.6,78.8,68067,7.1,23.8,156.9,9.5
89,35,8,45,32408,6.6,39.5,183.4,26.1
555,199,18,73.5,60809,7,31.6,169.3,12.5
71,28,8.4,57.5,43111,11,35.6,197.9,19.9
113,47,8.9,46.7,31176,15.5,35.7,164.9,32.5
83,47,10.2,62.3,42953,6.1,35.5,238.2,16.4
124,45,19.6,67.7,57491,8.5,29,179,11.8
130,64,9.3,48.9,33968,6.5,34.9,198.3,27.7
2841,914,24.2,61.3,50597,11.3,21,157.4,20.4
110,47,8.9,56.1,32293,9.8,42.1,190.6,25.9
57,21,6.7,48.3,31103,11.7,43.4,124.3,30.4
486,187,11.1,48.9,32150,18,29.3,194.2,31.7
519,185,16.7,64.9,54581,10.5,31.2,175.3,14.2
65,28,8.3,50.5,34906,9.4,38.1,200.4,29.9
19,5,6.5,40.2,34444,10.1,36.2,126.4,27.1
230,87,11.5,70.2,61195,6,38.2,201.7,11
116,47,5.7,52.9,35351,10.8,45.7,176.8,21.4
111,52,6.1,43.4,30119,13.2,40.2,205,32.7
54,24,10.3,52.1,33293,10.3,37.9,194.4,26.6
163,71,10.2,52.2,37813,12,38.8,182.8,19.6
554,168,28.8,80.4,79069,7.6,21.5,140.8,6.9
296,124,17.6,57.5,46867,7.9,28.1,165.7,15.8
100,43,6.8,59,34553,10.2,37.1,202.2,20.6
108,64,6.7,54,36482,11.5,41.3,209.1,20
81,36,8.2,49.6,36642,7.9,42.8,174,24.9
32,15,5.2,40.5,31740,7.3,39.2,213.5,26.5
48,24,7.9,51.6,34201,4.4,40.5,192,25.9
21,6,4.3,50.4,43115,7.1,42.2,127.6,27.3
212,86,9.2,65.6,37008,8.4,39,186.1,29.5
85,26,7.2,61.1,46018,8.5,45.5,138.7,16.9
281,114,11.5,62.1,49698,10.1,35,192,13
94,43,7.1,48.4,31081,9.7,41.7,218.3,28.5
529,238,12.8,69.3,41324,7.1,34.1,194.4,18.7
94,40,7.2,49.2,35078,13.8,38,180.7,26.7
796,333,14.5,55.9,36014,12.4,32.6,199.3,28.2
58,25,9.7,64.4,40454,4.8,44.8,162.6,23.2
80,41,4.7,43.9,36865,10.9,45.6,210.8,21.7
95,32,9,48.4,32903,17,38,159.3,28.8
135,54,20.4,70.8,66556,9,27.6,208.9,11.9
236,101,16.9,66.3,36315,9.1,28,184.2,31.4
114,50,5.6,50,35055,8.2,39.9,203.3,31.1
130,60,7.1,60.9,41505,10.3,43.8,240.6,21.3
33,12,6,45.2,30760,7.7,38.6,162.8,38.5
198,78,7.7,66.5,41574,9.8,40.6,193.3,16.6
191,73,13.2,71.9,51793,8.5,31.4,173.3,12
48,23,10.2,44,31829,8.1,34.9,174.8,29.1
505,199,11.1,60.2,43442,12.1,35.8,194.5,22.9
284,116,12.2,69.1,50728,8.1,31.7,161,12.6
44,22,5.9,56.4,34312,13.8,41.8,170.6,29.5
1258,473,20.3,63.8,50154,9.7,25.5,168.8,17.9
24,9,19.3,80.6,45933,16.5,27,220.6,18.8
144,62,5.7,49.3,34830,10,39.7,203.9,21.1
396,141,20.2,67.1,31487,9.2,21.8,161.9,37.8
291,120,8.6,66.2,45567,7.7,33.4,175.4,17.5
482,219,19.5,74,41256,7.3,25.5,192,25.2
411,143,15.2,69.5,51175,7.8,32.1,159.7,13.6
67,28,10.2,54.7,30675,13.2,35.3,211.9,31.4
109,53,10.9,59.1,28518,16.9,30.9,214.8,32.1
1549,578,24.7,74.3,58833,8.5,21.3,164.7,14.2
122,52,9.7,60.1,32977,11.4,42,190.3,25.6
191,81,7.4,64.9,37707,9.9,34.5,189.8,20.2
473,213,10.7,59.4,36536,8.4,31.9,192.7,22
2134,925,14.6,62.4,42943,9.8,32.8,205.1,19.6
126,54,8,52.4,34733,20.7,44.7,187,25.3
62,22,6.5,48.1,26580,18,33.3,176.2,35.1
1023,442,19.2,63.5,43054,8.8,26,189.8,22.5
653,258,14.4,65.8,45082,9.9,31,184.9,15
70,30,7.2,48.9,27403,11.2,38.6,230.7,46.9
110,48,6.7,58,31933,13.8,42.2,178,25
153,62,14.3,67.3,31844,10.2,33.9,183.3,26.4
139,56,9.5,59.6,36939,10.3,35.6,181.2,20.4
280,121,10.7,59.7,35585,11.1,31.4,212.3,20.9
408,168,9.9,69.7,50571,8.4,35.5,183,14.3
875,288,26.9,80.5,69432,5.5,21.4,154.8,9.6
70,35,9.8,46.5,25413,16.8,40.5,216.2,38.1
452,191,8.2,59.9,39999,13.8,36.3,197.4,22.5
248,111,11.3,61.1,36779,9,34.4,200.5,21.3
875,327,17.6,71.8,46892,7.6,30.5,179,18
429,199,6.5,62.4,37245,11.4,36.5,231.3,23.5
95,44,6.7,59.8,41321,20,46.1,212.2,18.5
70,32,8.1,41.2,24035,20.8,41.3,221.7,33.7
148,67,6.8,58.8,35528,9.6,33.7,203.4,20.1
8,3,10.3,69.1,68387,2.1,37,203.3,9.9
1085,352,20.9,69.5,75200,6.7,24.1,167.5,10
37,20,7.6,35.2,45808,17.6,43.6,218.8,23.8
654,267,10.7,65,41123,12.3,31.8,191.9,20.5
16,7,10.9,36.8,51082,12.5,38.1,216.6,17.5
307,105,19.7,75,67801,7.9,23.4,177.2,9.5
13,4,24,60.4,67260,3,27.7,126.3,9.8
119,41,24.5,75.3,80835,5.2,21.1,166.3,7.9
266,96,14.5,60.7,62532,9.4,33.1,168.1,11.5
63,25,15.7,64.7,57776,7.9,32.8,205,12.4
43,15,18.2,58.4,67972,6.3,27.3,181.9,8.3
357,127,13.7,63.3,73981,9.8,31.6,184.3,10.7
34,17,10.3,35.8,47160,16.5,41.3,277.6,26.1
26,12,10.4,64.1,75682,9.3,36.8,256.9,11.5
228,95,7.6,57.7,34116,8.9,38.4,208.5,21.3
20,9,6.9,33.4,65192,21.9,43.6,199.3,23.2
28,13,18.7,68.1,65765,3.8,22.1,150.1,8.6
27,11,12.1,56.1,59641,9.4,33.2,184.3,13.8
36,13,19.7,64.4,73998,10.7,27.2,191.4,9.9
27,11,7.4,32,36708,18.2,40.1,206.6,25.7
186,95,6.9,31.5,32366,18.2,33.4,142.1,33.1
583,267,14.5,64.7,45025,8.7,23.4,154.6,18.7
399,130,19.5,61.1,48653,8.8,21.3,119.8,21.3
290,147,9.7,52,37677,12.8,30,163.3,24.4
137,60,8.1,55.7,46046,14.1,32.9,174,20
158,69,7.9,66.3,38013,7.9,36.4,191.2,18.6
32,14,8.2,69.6,59416,10,37.5,161.2,10.3
129,54,6.4,50.3,32533,11.2,36.6,126.1,22.8
15470,5780,19.5,63.1,53929,7.7,23,146.6,17.1
1424,672,7.6,50.5,37704,13.2,35.7,196.6,20.8
370,167,9,40.1,35457,19.8,29.5,146.8,28.5
4415,1916,17.7,61,45871,10,22.8,155.5,18.7
1342,558,11.7,61.6,49876,10.6,30.1,133.5,17.6
149,68,14.6,49.5,37465,11.3,25.3,132.8,23.6
1373,595,16.1,59.7,44145,10,25.6,156.6,15.6
752,291,9.4,51.6,39700,13.1,25,126.8,22.6
383,155,15.6,57.3,38878,12.9,29.7,182.4,22.1
101,49,6.7,53.1,33644,11,41.8,205.4,23.8
1691,648,15.4,58.8,42830,8.7,32.4,178.6,17.6
105,47,10.3,49.6,37715,11.9,36.9,179.1,24.5
349,162,13,64.3,45411,10.5,34.8,219.4,17.4
396,160,14.5,61.1,44854,9.9,34,167.3,19.7
386,164,9.6,58.9,38268,10.7,35.4,202.6,21.1
113,55,8,53.4,31510,14.9,39.8,247.3,27.8
1195,468,18.7,70.4,54098,7.5,28,166.8,13.8
77,27,11.3,61.6,38694,14.3,30.2,159.8,24.6
177,77,10.7,47.1,32283,13.9,39.1,193.6,30.1
161,73,5.5,49.8,31170,15.5,41,231.1,31.4
198,89,10.7,63.4,42000,10.2,34.9,185.1,19.4
493,182,13.7,63.5,39548,10.4,31.8,172.9,17.5
506,215,11.7,52,31382,12.8,34.8,194.1,30.8
609,216,13.1,67.6,41375,9.2,32,165.3,19.5
1591,629,22.1,69.5,49782,9.4,22.5,184.8,16.1
94,40,8.8,54.7,42286,9,39.2,160.1,20.6
1456,579,14.6,62.6,44050,8.9,29.8,181.6,17.7
543,213,11.8,59,37906,12.4,29.2,185.2,23.2
176,79,7.6,58.3,37501,12.3,37.8,207.1,19.6
183,95,7.3,51.8,29609,11.6,40.3,224.8,28.3
1030,421,20,71,54196,8.9,27.8,185.8,14.6
18,7,12,77.9,50896,1.9,37.1,158.3,10.8
